[2023-07-09T08:51:29.862+0000] {taskinstance.py:1103} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: etl_dag.extract_data manual__2023-07-09T08:51:25.990801+00:00 [queued]>
[2023-07-09T08:51:29.876+0000] {taskinstance.py:1103} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: etl_dag.extract_data manual__2023-07-09T08:51:25.990801+00:00 [queued]>
[2023-07-09T08:51:29.877+0000] {taskinstance.py:1308} INFO - Starting attempt 1 of 1
[2023-07-09T08:51:29.900+0000] {taskinstance.py:1327} INFO - Executing <Task(PythonOperator): extract_data> on 2023-07-09 08:51:25.990801+00:00
[2023-07-09T08:51:29.910+0000] {standard_task_runner.py:57} INFO - Started process 3143 to run task
[2023-07-09T08:51:29.913+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'etl_dag', 'extract_data', 'manual__2023-07-09T08:51:25.990801+00:00', '--job-id', '128', '--raw', '--subdir', 'DAGS_FOLDER/test.py', '--cfg-path', '/tmp/tmp_o60lx9k']
[2023-07-09T08:51:29.916+0000] {standard_task_runner.py:85} INFO - Job 128: Subtask extract_data
[2023-07-09T08:51:30.047+0000] {task_command.py:410} INFO - Running <TaskInstance: etl_dag.extract_data manual__2023-07-09T08:51:25.990801+00:00 [running]> on host 5865fe7b5e5b
[2023-07-09T08:51:30.515+0000] {taskinstance.py:1547} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='etl_dag' AIRFLOW_CTX_TASK_ID='extract_data' AIRFLOW_CTX_EXECUTION_DATE='2023-07-09T08:51:25.990801+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2023-07-09T08:51:25.990801+00:00'
[2023-07-09T08:51:30.640+0000] {base.py:73} INFO - Using connection ID 'testsql' for task execution.
[2023-07-09T08:51:30.703+0000] {logging_mixin.py:149} INFO - ================================
[2023-07-09T08:51:30.706+0000] {logging_mixin.py:149} INFO - 0     
1     
2     
3     
4     
5     
6     
7     
8     
9     
10    
11    
12    
13    
14    
15    
16    
17    
18    
Name: Response, dtype: object
[2023-07-09T08:51:30.741+0000] {logging_mixin.py:149} INFO - Element at index 0, column Stratification2: 
[2023-07-09T08:51:30.745+0000] {logging_mixin.py:149} INFO - Element at index 0, column StratificationCategory3: 
[2023-07-09T08:51:30.746+0000] {logging_mixin.py:149} INFO - Element at index 0, column Stratification3: 
[2023-07-09T08:51:30.747+0000] {logging_mixin.py:149} INFO - Element at index 0, column GeoLocation: POINT (-92.27449074299966 34.74865012400045)
[2023-07-09T08:51:30.749+0000] {logging_mixin.py:149} INFO - Element at index 0, column ResponseID: 
[2023-07-09T08:51:30.752+0000] {logging_mixin.py:149} INFO - Element at index 0, column LocationID: 5
[2023-07-09T08:51:30.753+0000] {logging_mixin.py:149} INFO - Element at index 0, column TopicID: AST
[2023-07-09T08:51:30.754+0000] {logging_mixin.py:149} INFO - Element at index 0, column QuestionID: AST3_1
[2023-07-09T08:51:30.755+0000] {logging_mixin.py:149} INFO - Element at index 0, column DataValueTypeID: NMBR
[2023-07-09T08:51:30.758+0000] {logging_mixin.py:149} INFO - Element at index 0, column StratificationCategoryID1: GENDER
[2023-07-09T08:51:30.759+0000] {logging_mixin.py:149} INFO - Element at index 0, column StratificationID1: GENM
[2023-07-09T08:51:30.760+0000] {logging_mixin.py:149} INFO - Element at index 0, column StratificationCategoryID2: 
[2023-07-09T08:51:30.761+0000] {logging_mixin.py:149} INFO - Element at index 0, column StratificationID2: 
[2023-07-09T08:51:30.762+0000] {logging_mixin.py:149} INFO - Element at index 0, column StratificationCategoryID3: 
[2023-07-09T08:51:30.764+0000] {logging_mixin.py:149} INFO - Element at index 0, column StratificationID3: 
[2023-07-09T08:51:30.766+0000] {logging_mixin.py:149} INFO - Element at index 1, column YearStart: 2018
[2023-07-09T08:51:30.769+0000] {logging_mixin.py:149} INFO - Element at index 1, column YearEnd: 2018
[2023-07-09T08:51:30.771+0000] {logging_mixin.py:149} INFO - Element at index 1, column LocationAbbr: CO
[2023-07-09T08:51:30.772+0000] {logging_mixin.py:149} INFO - Element at index 1, column LocationDesc: Colorado
[2023-07-09T08:51:30.773+0000] {logging_mixin.py:149} INFO - Element at index 1, column DataSource: SEDD; SID
[2023-07-09T08:51:30.774+0000] {logging_mixin.py:149} INFO - Element at index 1, column Topic: Asthma
[2023-07-09T08:51:30.776+0000] {logging_mixin.py:149} INFO - Element at index 1, column Question: Hospitalizations for asthma
[2023-07-09T08:51:30.777+0000] {logging_mixin.py:149} INFO - Element at index 1, column Response: 
[2023-07-09T08:51:30.778+0000] {logging_mixin.py:149} INFO - Element at index 1, column DataValueUnit: 
[2023-07-09T08:51:30.779+0000] {logging_mixin.py:149} INFO - Element at index 1, column DataValueType: Number
[2023-07-09T08:51:30.781+0000] {logging_mixin.py:149} INFO - Element at index 1, column DataValue: 2227.0
[2023-07-09T08:51:30.782+0000] {logging_mixin.py:149} INFO - Element at index 1, column DataValueAlt: 2227.0
[2023-07-09T08:51:30.785+0000] {logging_mixin.py:149} INFO - Element at index 1, column DataValueFootnoteSymbol: 
[2023-07-09T08:51:30.787+0000] {logging_mixin.py:149} INFO - Element at index 1, column DatavalueFootnote: 
[2023-07-09T08:51:30.789+0000] {logging_mixin.py:149} INFO - Element at index 1, column LowConfidenceLimit: 
[2023-07-09T08:51:30.790+0000] {logging_mixin.py:149} INFO - Element at index 1, column HighConfidenceLimit: 
[2023-07-09T08:51:30.792+0000] {logging_mixin.py:149} INFO - Element at index 1, column StratificationCategory1: Overall
[2023-07-09T08:51:30.793+0000] {logging_mixin.py:149} INFO - Element at index 1, column Stratification1: Overall
[2023-07-09T08:51:30.794+0000] {logging_mixin.py:149} INFO - Element at index 1, column StratificationCategory2: 
[2023-07-09T08:51:30.795+0000] {logging_mixin.py:149} INFO - Element at index 1, column Stratification2: 
[2023-07-09T08:51:30.796+0000] {logging_mixin.py:149} INFO - Element at index 1, column StratificationCategory3: 
[2023-07-09T08:51:30.799+0000] {logging_mixin.py:149} INFO - Element at index 1, column Stratification3: 
[2023-07-09T08:51:30.807+0000] {logging_mixin.py:149} INFO - Element at index 1, column GeoLocation: POINT (-106.13361092099967 38.843840757000464)
[2023-07-09T08:51:30.809+0000] {logging_mixin.py:149} INFO - Element at index 1, column ResponseID: 
[2023-07-09T08:51:30.810+0000] {logging_mixin.py:149} INFO - Element at index 1, column LocationID: 8
[2023-07-09T08:51:30.812+0000] {logging_mixin.py:149} INFO - Element at index 1, column TopicID: AST
[2023-07-09T08:51:30.813+0000] {logging_mixin.py:149} INFO - Element at index 1, column QuestionID: AST3_1
[2023-07-09T08:51:30.814+0000] {logging_mixin.py:149} INFO - Element at index 1, column DataValueTypeID: NMBR
[2023-07-09T08:51:30.815+0000] {logging_mixin.py:149} INFO - Element at index 1, column StratificationCategoryID1: OVERALL
[2023-07-09T08:51:30.816+0000] {logging_mixin.py:149} INFO - Element at index 1, column StratificationID1: OVR
[2023-07-09T08:51:30.817+0000] {logging_mixin.py:149} INFO - Element at index 1, column StratificationCategoryID2: 
[2023-07-09T08:51:30.818+0000] {logging_mixin.py:149} INFO - Element at index 1, column StratificationID2: 
[2023-07-09T08:51:30.819+0000] {logging_mixin.py:149} INFO - Element at index 1, column StratificationCategoryID3: 
[2023-07-09T08:51:30.820+0000] {logging_mixin.py:149} INFO - Element at index 1, column StratificationID3: 
[2023-07-09T08:51:30.821+0000] {logging_mixin.py:149} INFO - Element at index 2, column YearStart: 2018
[2023-07-09T08:51:30.822+0000] {logging_mixin.py:149} INFO - Element at index 2, column YearEnd: 2018
[2023-07-09T08:51:30.823+0000] {logging_mixin.py:149} INFO - Element at index 2, column LocationAbbr: DC
[2023-07-09T08:51:30.823+0000] {logging_mixin.py:149} INFO - Element at index 2, column LocationDesc: District of Columbia
[2023-07-09T08:51:30.824+0000] {logging_mixin.py:149} INFO - Element at index 2, column DataSource: SEDD; SID
[2023-07-09T08:51:30.825+0000] {logging_mixin.py:149} INFO - Element at index 2, column Topic: Asthma
[2023-07-09T08:51:30.826+0000] {logging_mixin.py:149} INFO - Element at index 2, column Question: Hospitalizations for asthma
[2023-07-09T08:51:30.827+0000] {logging_mixin.py:149} INFO - Element at index 2, column Response: 
[2023-07-09T08:51:30.828+0000] {logging_mixin.py:149} INFO - Element at index 2, column DataValueUnit: 
[2023-07-09T08:51:30.829+0000] {logging_mixin.py:149} INFO - Element at index 2, column DataValueType: Number
[2023-07-09T08:51:30.829+0000] {logging_mixin.py:149} INFO - Element at index 2, column DataValue: 708.0
[2023-07-09T08:51:30.830+0000] {logging_mixin.py:149} INFO - Element at index 2, column DataValueAlt: 708.0
[2023-07-09T08:51:30.831+0000] {logging_mixin.py:149} INFO - Element at index 2, column DataValueFootnoteSymbol: 
[2023-07-09T08:51:30.832+0000] {logging_mixin.py:149} INFO - Element at index 2, column DatavalueFootnote: 
[2023-07-09T08:51:30.833+0000] {logging_mixin.py:149} INFO - Element at index 2, column LowConfidenceLimit: 
[2023-07-09T08:51:30.833+0000] {logging_mixin.py:149} INFO - Element at index 2, column HighConfidenceLimit: 
[2023-07-09T08:51:30.834+0000] {logging_mixin.py:149} INFO - Element at index 2, column StratificationCategory1: Overall
[2023-07-09T08:51:30.835+0000] {logging_mixin.py:149} INFO - Element at index 2, column Stratification1: Overall
[2023-07-09T08:51:30.835+0000] {logging_mixin.py:149} INFO - Element at index 2, column StratificationCategory2: 
[2023-07-09T08:51:30.836+0000] {logging_mixin.py:149} INFO - Element at index 2, column Stratification2: 
[2023-07-09T08:51:30.837+0000] {logging_mixin.py:149} INFO - Element at index 2, column StratificationCategory3: 
[2023-07-09T08:51:30.837+0000] {logging_mixin.py:149} INFO - Element at index 2, column Stratification3: 
[2023-07-09T08:51:30.838+0000] {logging_mixin.py:149} INFO - Element at index 2, column GeoLocation: POINT (-77.036871 38.907192)
[2023-07-09T08:51:30.839+0000] {logging_mixin.py:149} INFO - Element at index 2, column ResponseID: 
[2023-07-09T08:51:30.840+0000] {logging_mixin.py:149} INFO - Element at index 2, column LocationID: 11
[2023-07-09T08:51:30.840+0000] {logging_mixin.py:149} INFO - Element at index 2, column TopicID: AST
[2023-07-09T08:51:30.841+0000] {logging_mixin.py:149} INFO - Element at index 2, column QuestionID: AST3_1
[2023-07-09T08:51:30.842+0000] {logging_mixin.py:149} INFO - Element at index 2, column DataValueTypeID: NMBR
[2023-07-09T08:51:30.842+0000] {logging_mixin.py:149} INFO - Element at index 2, column StratificationCategoryID1: OVERALL
[2023-07-09T08:51:30.843+0000] {logging_mixin.py:149} INFO - Element at index 2, column StratificationID1: OVR
[2023-07-09T08:51:30.844+0000] {logging_mixin.py:149} INFO - Element at index 2, column StratificationCategoryID2: 
[2023-07-09T08:51:30.845+0000] {logging_mixin.py:149} INFO - Element at index 2, column StratificationID2: 
[2023-07-09T08:51:30.846+0000] {logging_mixin.py:149} INFO - Element at index 2, column StratificationCategoryID3: 
[2023-07-09T08:51:30.846+0000] {logging_mixin.py:149} INFO - Element at index 2, column StratificationID3: 
[2023-07-09T08:51:30.847+0000] {logging_mixin.py:149} INFO - Element at index 3, column YearStart: 2017
[2023-07-09T08:51:30.848+0000] {logging_mixin.py:149} INFO - Element at index 3, column YearEnd: 2017
[2023-07-09T08:51:30.849+0000] {logging_mixin.py:149} INFO - Element at index 3, column LocationAbbr: GA
[2023-07-09T08:51:30.849+0000] {logging_mixin.py:149} INFO - Element at index 3, column LocationDesc: Georgia
[2023-07-09T08:51:30.850+0000] {logging_mixin.py:149} INFO - Element at index 3, column DataSource: SEDD; SID
[2023-07-09T08:51:30.851+0000] {logging_mixin.py:149} INFO - Element at index 3, column Topic: Asthma
[2023-07-09T08:51:30.851+0000] {logging_mixin.py:149} INFO - Element at index 3, column Question: Hospitalizations for asthma
[2023-07-09T08:51:30.852+0000] {logging_mixin.py:149} INFO - Element at index 3, column Response: 
[2023-07-09T08:51:30.853+0000] {logging_mixin.py:149} INFO - Element at index 3, column DataValueUnit: 
[2023-07-09T08:51:30.854+0000] {logging_mixin.py:149} INFO - Element at index 3, column DataValueType: Number
[2023-07-09T08:51:30.854+0000] {logging_mixin.py:149} INFO - Element at index 3, column DataValue: 3520.0
[2023-07-09T08:51:30.855+0000] {logging_mixin.py:149} INFO - Element at index 3, column DataValueAlt: 3520.0
[2023-07-09T08:51:30.856+0000] {logging_mixin.py:149} INFO - Element at index 3, column DataValueFootnoteSymbol: 
[2023-07-09T08:51:30.856+0000] {logging_mixin.py:149} INFO - Element at index 3, column DatavalueFootnote: 
[2023-07-09T08:51:30.857+0000] {logging_mixin.py:149} INFO - Element at index 3, column LowConfidenceLimit: 
[2023-07-09T08:51:30.858+0000] {logging_mixin.py:149} INFO - Element at index 3, column HighConfidenceLimit: 
[2023-07-09T08:51:30.859+0000] {logging_mixin.py:149} INFO - Element at index 3, column StratificationCategory1: Gender
[2023-07-09T08:51:30.860+0000] {logging_mixin.py:149} INFO - Element at index 3, column Stratification1: Fem***
[2023-07-09T08:51:30.861+0000] {logging_mixin.py:149} INFO - Element at index 3, column StratificationCategory2: 
[2023-07-09T08:51:30.863+0000] {logging_mixin.py:149} INFO - Element at index 3, column Stratification2: 
[2023-07-09T08:51:30.864+0000] {logging_mixin.py:149} INFO - Element at index 3, column StratificationCategory3: 
[2023-07-09T08:51:30.865+0000] {logging_mixin.py:149} INFO - Element at index 3, column Stratification3: 
[2023-07-09T08:51:30.865+0000] {logging_mixin.py:149} INFO - Element at index 3, column GeoLocation: POINT (-83.62758034599966 32.83968109300048)
[2023-07-09T08:51:30.866+0000] {logging_mixin.py:149} INFO - Element at index 3, column ResponseID: 
[2023-07-09T08:51:30.867+0000] {logging_mixin.py:149} INFO - Element at index 3, column LocationID: 13
[2023-07-09T08:51:30.868+0000] {logging_mixin.py:149} INFO - Element at index 3, column TopicID: AST
[2023-07-09T08:51:30.869+0000] {logging_mixin.py:149} INFO - Element at index 3, column QuestionID: AST3_1
[2023-07-09T08:51:30.869+0000] {logging_mixin.py:149} INFO - Element at index 3, column DataValueTypeID: NMBR
[2023-07-09T08:51:30.870+0000] {logging_mixin.py:149} INFO - Element at index 3, column StratificationCategoryID1: GENDER
[2023-07-09T08:51:30.871+0000] {logging_mixin.py:149} INFO - Element at index 3, column StratificationID1: GENF
[2023-07-09T08:51:30.872+0000] {logging_mixin.py:149} INFO - Element at index 3, column StratificationCategoryID2: 
[2023-07-09T08:51:30.873+0000] {logging_mixin.py:149} INFO - Element at index 3, column StratificationID2: 
[2023-07-09T08:51:30.873+0000] {logging_mixin.py:149} INFO - Element at index 3, column StratificationCategoryID3: 
[2023-07-09T08:51:30.874+0000] {logging_mixin.py:149} INFO - Element at index 3, column StratificationID3: 
[2023-07-09T08:51:30.875+0000] {logging_mixin.py:149} INFO - Element at index 4, column YearStart: 2010
[2023-07-09T08:51:30.876+0000] {logging_mixin.py:149} INFO - Element at index 4, column YearEnd: 2010
[2023-07-09T08:51:30.877+0000] {logging_mixin.py:149} INFO - Element at index 4, column LocationAbbr: MI
[2023-07-09T08:51:30.878+0000] {logging_mixin.py:149} INFO - Element at index 4, column LocationDesc: Michigan
[2023-07-09T08:51:30.878+0000] {logging_mixin.py:149} INFO - Element at index 4, column DataSource: SEDD; SID
[2023-07-09T08:51:30.879+0000] {logging_mixin.py:149} INFO - Element at index 4, column Topic: Asthma
[2023-07-09T08:51:30.880+0000] {logging_mixin.py:149} INFO - Element at index 4, column Question: Hospitalizations for asthma
[2023-07-09T08:51:30.881+0000] {logging_mixin.py:149} INFO - Element at index 4, column Response: 
[2023-07-09T08:51:30.882+0000] {logging_mixin.py:149} INFO - Element at index 4, column DataValueUnit: 
[2023-07-09T08:51:30.883+0000] {logging_mixin.py:149} INFO - Element at index 4, column DataValueType: Number
[2023-07-09T08:51:30.883+0000] {logging_mixin.py:149} INFO - Element at index 4, column DataValue: 123.0
[2023-07-09T08:51:30.884+0000] {logging_mixin.py:149} INFO - Element at index 4, column DataValueAlt: 123.0
[2023-07-09T08:51:30.885+0000] {logging_mixin.py:149} INFO - Element at index 4, column DataValueFootnoteSymbol: 
[2023-07-09T08:51:30.886+0000] {logging_mixin.py:149} INFO - Element at index 4, column DatavalueFootnote: 
[2023-07-09T08:51:30.886+0000] {logging_mixin.py:149} INFO - Element at index 4, column LowConfidenceLimit: 
[2023-07-09T08:51:30.887+0000] {logging_mixin.py:149} INFO - Element at index 4, column HighConfidenceLimit: 
[2023-07-09T08:51:30.888+0000] {logging_mixin.py:149} INFO - Element at index 4, column StratificationCategory1: Race/Ethnicity
[2023-07-09T08:51:30.889+0000] {logging_mixin.py:149} INFO - Element at index 4, column Stratification1: Hispanic
[2023-07-09T08:51:30.890+0000] {logging_mixin.py:149} INFO - Element at index 4, column StratificationCategory2: 
[2023-07-09T08:51:30.891+0000] {logging_mixin.py:149} INFO - Element at index 4, column Stratification2: 
[2023-07-09T08:51:30.892+0000] {logging_mixin.py:149} INFO - Element at index 4, column StratificationCategory3: 
[2023-07-09T08:51:30.893+0000] {logging_mixin.py:149} INFO - Element at index 4, column Stratification3: 
[2023-07-09T08:51:30.893+0000] {logging_mixin.py:149} INFO - Element at index 4, column GeoLocation: POINT (-84.71439026999968 44.6613195430005)
[2023-07-09T08:51:30.894+0000] {logging_mixin.py:149} INFO - Element at index 4, column ResponseID: 
[2023-07-09T08:51:30.895+0000] {logging_mixin.py:149} INFO - Element at index 4, column LocationID: 26
[2023-07-09T08:51:30.896+0000] {logging_mixin.py:149} INFO - Element at index 4, column TopicID: AST
[2023-07-09T08:51:30.897+0000] {logging_mixin.py:149} INFO - Element at index 4, column QuestionID: AST3_1
[2023-07-09T08:51:30.897+0000] {logging_mixin.py:149} INFO - Element at index 4, column DataValueTypeID: NMBR
[2023-07-09T08:51:30.898+0000] {logging_mixin.py:149} INFO - Element at index 4, column StratificationCategoryID1: RACE
[2023-07-09T08:51:30.899+0000] {logging_mixin.py:149} INFO - Element at index 4, column StratificationID1: HIS
[2023-07-09T08:51:30.900+0000] {logging_mixin.py:149} INFO - Element at index 4, column StratificationCategoryID2: 
[2023-07-09T08:51:30.901+0000] {logging_mixin.py:149} INFO - Element at index 4, column StratificationID2: 
[2023-07-09T08:51:30.902+0000] {logging_mixin.py:149} INFO - Element at index 4, column StratificationCategoryID3: 
[2023-07-09T08:51:30.903+0000] {logging_mixin.py:149} INFO - Element at index 4, column StratificationID3: 
[2023-07-09T08:51:30.904+0000] {logging_mixin.py:149} INFO - Element at index 5, column YearStart: 2015
[2023-07-09T08:51:30.905+0000] {logging_mixin.py:149} INFO - Element at index 5, column YearEnd: 2015
[2023-07-09T08:51:30.906+0000] {logging_mixin.py:149} INFO - Element at index 5, column LocationAbbr: MT
[2023-07-09T08:51:30.907+0000] {logging_mixin.py:149} INFO - Element at index 5, column LocationDesc: Montana
[2023-07-09T08:51:30.908+0000] {logging_mixin.py:149} INFO - Element at index 5, column DataSource: SEDD; SID
[2023-07-09T08:51:30.908+0000] {logging_mixin.py:149} INFO - Element at index 5, column Topic: Asthma
[2023-07-09T08:51:30.909+0000] {logging_mixin.py:149} INFO - Element at index 5, column Question: Hospitalizations for asthma
[2023-07-09T08:51:30.910+0000] {logging_mixin.py:149} INFO - Element at index 5, column Response: 
[2023-07-09T08:51:30.911+0000] {logging_mixin.py:149} INFO - Element at index 5, column DataValueUnit: 
[2023-07-09T08:51:30.912+0000] {logging_mixin.py:149} INFO - Element at index 5, column DataValueType: Number
[2023-07-09T08:51:30.912+0000] {logging_mixin.py:149} INFO - Element at index 5, column DataValue: nan
[2023-07-09T08:51:30.913+0000] {logging_mixin.py:149} INFO - Element at index 5, column DataValueAlt: nan
[2023-07-09T08:51:30.914+0000] {logging_mixin.py:149} INFO - Element at index 5, column DataValueFootnoteSymbol: -
[2023-07-09T08:51:30.915+0000] {logging_mixin.py:149} INFO - Element at index 5, column DatavalueFootnote: No data available
[2023-07-09T08:51:30.916+0000] {logging_mixin.py:149} INFO - Element at index 5, column LowConfidenceLimit: 
[2023-07-09T08:51:30.917+0000] {logging_mixin.py:149} INFO - Element at index 5, column HighConfidenceLimit: 
[2023-07-09T08:51:30.917+0000] {logging_mixin.py:149} INFO - Element at index 5, column StratificationCategory1: Race/Ethnicity
[2023-07-09T08:51:30.918+0000] {logging_mixin.py:149} INFO - Element at index 5, column Stratification1: Hispanic
[2023-07-09T08:51:30.919+0000] {logging_mixin.py:149} INFO - Element at index 5, column StratificationCategory2: 
[2023-07-09T08:51:30.919+0000] {logging_mixin.py:149} INFO - Element at index 5, column Stratification2: 
[2023-07-09T08:51:30.920+0000] {logging_mixin.py:149} INFO - Element at index 5, column StratificationCategory3: 
[2023-07-09T08:51:30.920+0000] {logging_mixin.py:149} INFO - Element at index 5, column Stratification3: 
[2023-07-09T08:51:30.921+0000] {logging_mixin.py:149} INFO - Element at index 5, column GeoLocation: POINT (-109.42442064499971 47.06652897200047)
[2023-07-09T08:51:30.922+0000] {logging_mixin.py:149} INFO - Element at index 5, column ResponseID: 
[2023-07-09T08:51:30.923+0000] {logging_mixin.py:149} INFO - Element at index 5, column LocationID: 30
[2023-07-09T08:51:30.924+0000] {logging_mixin.py:149} INFO - Element at index 5, column TopicID: AST
[2023-07-09T08:51:30.925+0000] {logging_mixin.py:149} INFO - Element at index 5, column QuestionID: AST3_1
[2023-07-09T08:51:30.925+0000] {logging_mixin.py:149} INFO - Element at index 5, column DataValueTypeID: NMBR
[2023-07-09T08:51:30.926+0000] {logging_mixin.py:149} INFO - Element at index 5, column StratificationCategoryID1: RACE
[2023-07-09T08:51:30.927+0000] {logging_mixin.py:149} INFO - Element at index 5, column StratificationID1: HIS
[2023-07-09T08:51:30.928+0000] {logging_mixin.py:149} INFO - Element at index 5, column StratificationCategoryID2: 
[2023-07-09T08:51:30.928+0000] {logging_mixin.py:149} INFO - Element at index 5, column StratificationID2: 
[2023-07-09T08:51:30.929+0000] {logging_mixin.py:149} INFO - Element at index 5, column StratificationCategoryID3: 
[2023-07-09T08:51:30.930+0000] {logging_mixin.py:149} INFO - Element at index 5, column StratificationID3: 
[2023-07-09T08:51:30.931+0000] {logging_mixin.py:149} INFO - Element at index 6, column YearStart: 2013
[2023-07-09T08:51:30.932+0000] {logging_mixin.py:149} INFO - Element at index 6, column YearEnd: 2013
[2023-07-09T08:51:30.933+0000] {logging_mixin.py:149} INFO - Element at index 6, column LocationAbbr: OR
[2023-07-09T08:51:30.933+0000] {logging_mixin.py:149} INFO - Element at index 6, column LocationDesc: Oregon
[2023-07-09T08:51:30.934+0000] {logging_mixin.py:149} INFO - Element at index 6, column DataSource: SEDD; SID
[2023-07-09T08:51:30.935+0000] {logging_mixin.py:149} INFO - Element at index 6, column Topic: Asthma
[2023-07-09T08:51:30.935+0000] {logging_mixin.py:149} INFO - Element at index 6, column Question: Hospitalizations for asthma
[2023-07-09T08:51:30.936+0000] {logging_mixin.py:149} INFO - Element at index 6, column Response: 
[2023-07-09T08:51:30.937+0000] {logging_mixin.py:149} INFO - Element at index 6, column DataValueUnit: 
[2023-07-09T08:51:30.938+0000] {logging_mixin.py:149} INFO - Element at index 6, column DataValueType: Number
[2023-07-09T08:51:30.938+0000] {logging_mixin.py:149} INFO - Element at index 6, column DataValue: 760.0
